MonitoringStation,EventId,SampleDate,Layer,Parameter,MeasureValue,Unit
CB6.4,640295,8/29/23,M ,SALINITY,24.2,PPT
CB6.4,640295,8/29/23,S ,SALINITY,24.02,PPT
CB6.4,640256,7/11/23,M ,SALINITY,24.35,PPT
CB6.4,640295,8/29/23,M ,SALINITY,25.98,PPT
CB6.4,640295,8/29/23,M ,SALINITY,25.96,PPT
CB6.4,640295,8/29/23,M ,SALINITY,26.0,PPT
CB6.4,640952,9/12/23,AP,SALINITY,23.39,PPT
CB6.4,640295,8/29/23,B ,SALINITY,26.2,PPT
CB6.4,640295,8/29/23,M ,SALINITY,26.1,PPT
CB6.4,640295,8/29/23,M ,SALINITY,26.04,PPT
CB6.4,640952,9/12/23,M ,SALINITY,26.57,PPT
CB6.4,640952,9/12/23,M ,SALINITY,26.45,PPT
CB6.4,640952,9/12/23,M ,SALINITY,24.43,PPT
CB6.4,640952,9/12/23,BP,SALINITY,25.89,PPT
CB6.4,640952,9/12/23,B ,SALINITY,26.55,PPT
CB6.4,640952,9/12/23,M ,SALINITY,22.15,PPT
CB6.4,640952,9/12/23,S ,SALINITY,22.05,PPT
CB6.4,640952,9/12/23,M ,SALINITY,22.82,PPT
CB6.4,640953,10/10/23,S ,SALINITY,22.4,PPT
CB6.4,640953,10/10/23,M ,SALINITY,22.43,PPT
CB6.4,640953,10/10/23,M ,SALINITY,22.41,PPT
CB6.4,640953,10/10/23,M ,SALINITY,22.42,PPT
CB6.4,640953,10/10/23,M ,SALINITY,22.41,PPT
CB6.4,640953,10/10/23,M ,SALINITY,22.84,PPT
CB6.4,640953,10/10/23,AP,SALINITY,22.5,PPT
CB6.4,640953,10/10/23,B ,SALINITY,23.98,PPT
CB6.4,645376,12/12/23,M ,SALINITY,23.75,PPT
CB6.4,645376,12/12/23,S ,SALINITY,23.68,PPT
CB6.4,645359,11/13/23,B ,SALINITY,22.8,PPT
CB6.4,645359,11/13/23,M ,SALINITY,22.77,PPT
CB6.4,645359,11/13/23,BP,SALINITY,22.73,PPT
CB6.4,645359,11/13/23,M ,SALINITY,22.68,PPT
CB6.4,645359,11/13/23,M ,SALINITY,22.65,PPT
CB6.4,645359,11/13/23,AP,SALINITY,22.6,PPT
CB6.4,645359,11/13/23,S ,SALINITY,22.62,PPT
CB6.4,645359,11/13/23,M ,SALINITY,22.58,PPT
CB6.4,640953,10/10/23,BP,SALINITY,23.7,PPT
CB6.4,650648,1/18/24,M ,SALINITY,20.65,PPT
CB6.4,650648,1/18/24,S ,SALINITY,20.69,PPT
CB6.4,650648,1/18/24,B ,SALINITY,20.71,PPT
CB6.4,650648,1/18/24,M ,SALINITY,20.71,PPT
CB6.4,650648,1/18/24,BP,SALINITY,20.71,PPT
CB6.4,650648,1/18/24,M ,SALINITY,20.7,PPT
CB6.4,645376,12/12/23,B ,SALINITY,24.31,PPT
CB6.4,645376,12/12/23,M ,SALINITY,24.31,PPT
CB6.4,645376,12/12/23,BP,SALINITY,24.3,PPT
CB6.4,645376,12/12/23,M ,SALINITY,24.3,PPT
CB6.4,645376,12/12/23,M ,SALINITY,24.23,PPT
CB6.4,645376,12/12/23,AP,SALINITY,23.98,PPT
CB6.4,650648,1/18/24,M ,SALINITY,20.68,PPT
CB6.4,650648,1/18/24,AP,SALINITY,20.67,PPT
CB6.4,650673,2/20/24,M ,SALINITY,17.02,PPT
CB6.4,650673,2/20/24,AP,SALINITY,17.02,PPT
CB6.4,650673,2/20/24,M ,SALINITY,17.02,PPT
CB6.4,650673,2/20/24,S ,SALINITY,17.02,PPT
CB6.4,650648,1/18/24,M ,SALINITY,20.69,PPT
CB6.4,650673,2/20/24,BP,SALINITY,17.02,PPT
CB6.4,650673,2/20/24,M ,SALINITY,17.02,PPT
CB6.4,650673,2/20/24,M ,SALINITY,17.02,PPT
CB6.4,650673,2/20/24,M ,SALINITY,17.02,PPT
CB6.4,650673,2/20/24,B ,SALINITY,17.02,PPT
CB6.4,653070,3/15/24,M ,SALINITY,17.43,PPT
CB6.4,653070,3/15/24,S ,SALINITY,17.4,PPT
CB6.4,650673,2/20/24,M ,SALINITY,17.02,PPT
CB6.4,653070,3/15/24,M ,SALINITY,17.42,PPT
CB6.4,653071,4/17/24,M ,SALINITY,,PPT
CB6.4,653071,4/17/24,M ,SALINITY,,PPT
CB6.4,653070,3/15/24,M ,SALINITY,17.56,PPT
CB6.4,653071,4/17/24,M ,SALINITY,,PPT
CB6.4,653071,4/17/24,B ,SALINITY,,PPT
CB6.4,653070,3/15/24,M ,SALINITY,18.47,PPT
CB6.4,653070,3/15/24,AP,SALINITY,17.98,PPT
CB6.4,653070,3/15/24,BP,SALINITY,19.07,PPT
CB6.4,653070,3/15/24,M ,SALINITY,17.49,PPT
CB6.4,653070,3/15/24,B ,SALINITY,19.33,PPT
CB6.4,653071,4/17/24,M ,SALINITY,,PPT
CB6.4,653071,4/17/24,AP,SALINITY,,PPT
CB6.4,653071,4/17/24,BP,SALINITY,,PPT
CB6.4,653071,4/17/24,M ,SALINITY,,PPT
CB6.4,653071,4/17/24,M ,SALINITY,,PPT
CB6.4,671290,5/21/24,B ,SALINITY,21.59,PPT
CB6.4,671290,5/21/24,BP,SALINITY,20.54,PPT
CB6.4,671290,5/21/24,M ,SALINITY,18.12,PPT
CB6.4,671290,5/21/24,AP,SALINITY,17.67,PPT
CB6.4,653071,4/17/24,S ,SALINITY,,PPT
CB6.4,671290,5/21/24,M ,SALINITY,17.58,PPT
CB6.4,671290,5/21/24,M ,SALINITY,17.55,PPT
CB6.4,671290,5/21/24,M ,SALINITY,17.48,PPT
CB6.4,671290,5/21/24,M ,SALINITY,16.96,PPT
CB6.4,671290,5/21/24,S ,SALINITY,16.94,PPT
CB6.4,671313,6/10/24,M ,SALINITY,15.63,PPT
CB6.4,671313,6/10/24,S ,SALINITY,15.51,PPT
CB6.4,671313,6/10/24,M ,SALINITY,18.44,PPT
CB6.4,671313,6/10/24,M ,SALINITY,15.97,PPT
CB6.4,671313,6/10/24,AP,SALINITY,16.81,PPT
CB6.4,671340,6/27/24,S ,SALINITY,19.08,PPT
CB6.4,671340,6/27/24,M ,SALINITY,22.18,PPT
CB6.4,671340,6/27/24,M ,SALINITY,21.84,PPT
CB6.4,671340,6/27/24,M ,SALINITY,21.52,PPT
CB6.4,671340,6/27/24,BP,SALINITY,21.1,PPT
CB6.4,671340,6/27/24,M ,SALINITY,19.69,PPT
CB6.4,671340,6/27/24,AP,SALINITY,19.44,PPT
CB6.4,671313,6/10/24,B ,SALINITY,21.82,PPT
CB6.4,671340,6/27/24,M ,SALINITY,19.1,PPT
CB6.4,671313,6/10/24,M ,SALINITY,21.49,PPT
CB6.4,671313,6/10/24,BP,SALINITY,20.29,PPT
CB6.4,671340,6/27/24,B ,SALINITY,22.41,PPT
CB6.4,679521,10/15/24,M ,SALINITY,20.96,PPT
CB6.4,679521,10/15/24,AP,SALINITY,20.97,PPT
CB6.4,679521,10/15/24,M ,SALINITY,21.0,PPT
CB6.4,679521,10/15/24,M ,SALINITY,20.98,PPT
CB6.4,679521,10/15/24,BP,SALINITY,20.98,PPT
CB6.4,679521,10/15/24,B ,SALINITY,21.01,PPT
CB6.4,679521,10/15/24,S ,SALINITY,20.9,PPT
CB6.4,679544,9/19/24,M ,SALINITY,19.13,PPT
CB6.4,679521,10/15/24,M ,SALINITY,20.95,PPT
CB6.4,679544,9/19/24,S ,SALINITY,19.14,PPT
CB6.4,679544,9/19/24,M ,SALINITY,19.14,PPT
CB6.4,679544,9/19/24,M ,SALINITY,19.13,PPT
CB6.4,679544,9/19/24,AP,SALINITY,19.25,PPT
CB6.4,679571,7/30/24,BP,SALINITY,24.07,PPT
CB6.4,679571,7/30/24,M ,SALINITY,21.18,PPT
CB6.4,679571,7/30/24,M ,SALINITY,24.26,PPT
CB6.4,679571,7/30/24,B ,SALINITY,24.45,PPT
CB6.4,679571,7/30/24,M ,SALINITY,24.32,PPT
CB6.4,679544,9/19/24,M ,SALINITY,20.22,PPT
CB6.4,679544,9/19/24,M ,SALINITY,19.16,PPT
CB6.4,679544,9/19/24,B ,SALINITY,20.73,PPT
CB6.4,679571,7/30/24,M ,SALINITY,20.83,PPT
CB6.4,679571,7/30/24,S ,SALINITY,20.69,PPT
CB6.4,679544,9/19/24,BP,SALINITY,20.73,PPT
CB6.4,679616,8/19/24,BP,SALINITY,25.03,PPT
CB6.4,679616,8/19/24,M ,SALINITY,21.83,PPT
CB6.4,679616,8/19/24,AP,SALINITY,20.95,PPT
CB6.4,679616,8/19/24,M ,SALINITY,20.26,PPT
CB6.4,679616,8/19/24,B ,SALINITY,26.38,PPT
CB6.4,679616,8/19/24,M ,SALINITY,26.2,PPT
CB6.4,679616,8/19/24,M ,SALINITY,25.27,PPT
CB6.4,679616,8/19/24,S ,SALINITY,19.97,PPT
CB6.4,679616,8/19/24,M ,SALINITY,19.95,PPT
CB6.4,679594,7/11/24,M ,SALINITY,21.65,PPT
CB6.4,679594,7/11/24,S ,SALINITY,21.27,PPT
CB6.4,679571,7/30/24,AP,SALINITY,20.92,PPT
CB6.4,679571,7/30/24,M ,SALINITY,20.84,PPT
CB6.4,679594,7/11/24,M ,SALINITY,21.16,PPT
CB6.4,679594,7/11/24,M ,SALINITY,21.35,PPT
CB6.4,679594,7/11/24,M ,SALINITY,21.33,PPT
CB6.4,679594,7/11/24,M ,SALINITY,21.27,PPT
CB6.4,679594,7/11/24,BP,SALINITY,22.96,PPT
CB6.4,679594,7/11/24,AP,SALINITY,21.49,PPT
CB6.4,679594,7/11/24,M ,SALINITY,21.38,PPT
CB6.4,679594,7/11/24,B ,SALINITY,22.96,PPT
CB6.4,679635,8/27/24,B ,SALINITY,24.36,PPT
CB6.4,679635,8/27/24,M ,SALINITY,19.55,PPT
CB6.4,679635,8/27/24,M ,SALINITY,18.69,PPT
CB6.4,679635,8/27/24,S ,SALINITY,18.61,PPT
CB6.4,679635,8/27/24,M ,SALINITY,20.17,PPT
CB6.4,679635,8/27/24,AP,SALINITY,19.85,PPT
CB6.4,679635,8/27/24,M ,SALINITY,19.42,PPT
CB6.4,679635,8/27/24,M ,SALINITY,19.08,PPT
CB6.4,688629,11/11/24,S ,SALINITY,21.36,PPT
CB6.4,688629,11/11/24,AP,SALINITY,21.41,PPT
CB6.4,688629,11/11/24,M ,SALINITY,24.72,PPT
CB6.4,688629,11/11/24,M ,SALINITY,24.68,PPT
CB6.4,679635,8/27/24,BP,SALINITY,24.36,PPT
CB6.4,688629,11/11/24,M ,SALINITY,21.54,PPT
CB6.4,688629,11/11/24,M ,SALINITY,24.55,PPT
CB6.4,688629,11/11/24,M ,SALINITY,24.75,PPT
CB6.4,688629,11/11/24,BP,SALINITY,23.89,PPT
CB6.4,688629,11/11/24,B ,SALINITY,24.77,PPT
CB6.4,688646,12/9/24,M ,SALINITY,23.16,PPT
CB6.4,688646,12/9/24,M ,SALINITY,23.16,PPT
CB6.4,688646,12/9/24,B ,SALINITY,23.17,PPT
CB6.4,688646,12/9/24,AP,SALINITY,23.16,PPT
CB6.4,688646,12/9/24,M ,SALINITY,23.16,PPT
CB6.4,688646,12/9/24,BP,SALINITY,23.16,PPT
CB6.4,688646,12/9/24,S ,SALINITY,23.17,PPT
CB6.4,688646,12/9/24,M ,SALINITY,23.16,PPT
CB6.4,393862,10/22/13,M ,SALINITY,23.13,PPT
CB6.4,393862,10/22/13,M ,SALINITY,22.91,PPT
CB6.4,393862,10/22/13,BP,SALINITY,24.04,PPT
CB6.4,393862,10/22/13,B ,SALINITY,24.35,PPT
CB6.4,393862,10/22/13,M ,SALINITY,24.32,PPT
CB6.4,393862,10/22/13,M ,SALINITY,24.28,PPT
CB6.4,393862,10/22/13,S ,SALINITY,22.91,PPT
CB6.4,393862,10/22/13,M ,SALINITY,24.35,PPT
CB6.4,393914,11/11/13,M ,SALINITY,23.07,PPT
CB6.4,393914,11/11/13,BP,SALINITY,23.28,PPT
CB6.4,393914,11/11/13,M ,SALINITY,23.3,PPT
CB6.4,393914,11/11/13,M ,SALINITY,23.26,PPT
CB6.4,393914,11/11/13,B ,SALINITY,23.28,PPT
CB6.4,393914,11/11/13,AP,SALINITY,23.1,PPT
CB6.4,393914,11/11/13,M ,SALINITY,23.21,PPT
CB6.4,393914,11/11/13,M ,SALINITY,23.19,PPT
CB6.4,393914,11/11/13,M ,SALINITY,23.14,PPT
CB6.4,393914,11/11/13,S ,SALINITY,22.89,PPT
CB6.4,393915,12/9/13,M ,SALINITY,22.58,PPT
CB6.4,393915,12/9/13,AP,SALINITY,22.57,PPT
CB6.4,393915,12/9/13,M ,SALINITY,22.56,PPT
CB6.4,393915,12/9/13,M ,SALINITY,22.55,PPT
CB6.4,393915,12/9/13,BP,SALINITY,22.8,PPT
CB6.4,393915,12/9/13,B ,SALINITY,23.72,PPT
CB6.4,393915,12/9/13,M ,SALINITY,23.63,PPT
CB6.4,393915,12/9/13,M ,SALINITY,23.36,PPT
CB6.4,393915,12/9/13,M ,SALINITY,22.64,PPT
CB6.4,393915,12/9/13,S ,SALINITY,22.53,PPT
CB6.4,393957,2/18/14,BP,SALINITY,20.29,PPT
CB6.4,393957,2/18/14,B ,SALINITY,20.53,PPT
CB6.4,393957,2/18/14,AP,SALINITY,19.74,PPT
CB6.4,393957,2/18/14,S ,SALINITY,19.63,PPT
CB6.4,393957,2/18/14,M ,SALINITY,20.44,PPT
CB6.4,393957,2/18/14,M ,SALINITY,20.04,PPT
CB6.4,393957,2/18/14,M ,SALINITY,19.78,PPT
CB6.4,393957,2/18/14,M ,SALINITY,19.75,PPT
CB6.4,393957,2/18/14,M ,SALINITY,19.75,PPT
CB6.4,393957,2/18/14,M ,SALINITY,19.69,PPT
CB6.4,393989,3/20/14,M ,SALINITY,20.36,PPT
CB6.4,393989,3/20/14,M ,SALINITY,19.51,PPT
CB6.4,393989,3/20/14,M ,SALINITY,18.79,PPT
CB6.4,393989,3/20/14,BP,SALINITY,20.17,PPT
CB6.4,393989,3/20/14,B ,SALINITY,20.79,PPT
CB6.4,393989,3/20/14,S ,SALINITY,18.51,PPT
CB6.4,393989,3/20/14,M ,SALINITY,20.5,PPT
CB6.4,393989,3/20/14,M ,SALINITY,20.42,PPT
CB6.4,393989,3/20/14,AP,SALINITY,19.13,PPT
CB6.4,393990,4/14/14,AP,SALINITY,17.15,PPT
CB6.4,393990,4/14/14,M ,SALINITY,17.42,PPT
CB6.4,393990,4/14/14,M ,SALINITY,17.12,PPT
CB6.4,393990,4/14/14,M ,SALINITY,17.07,PPT
CB6.4,393990,4/14/14,BP,SALINITY,23.36,PPT
CB6.4,393990,4/14/14,B ,SALINITY,24.7,PPT
CB6.4,393990,4/14/14,S ,SALINITY,17.17,PPT
CB6.4,393990,4/14/14,M ,SALINITY,23.46,PPT
CB6.4,394049,5/13/14,M ,SALINITY,22.08,PPT
CB6.4,394049,5/13/14,M ,SALINITY,16.83,PPT
CB6.4,394049,5/13/14,BP,SALINITY,20.15,PPT
CB6.4,394049,5/13/14,B ,SALINITY,24.19,PPT
CB6.4,394049,5/13/14,AP,SALINITY,15.75,PPT
CB6.4,394049,5/13/14,M ,SALINITY,22.72,PPT
CB6.4,394049,5/13/14,M ,SALINITY,22.48,PPT
CB6.4,394049,5/13/14,S ,SALINITY,15.51,PPT
CB6.4,394051,6/24/14,M ,SALINITY,20.24,PPT
CB6.4,394051,6/24/14,M ,SALINITY,17.94,PPT
CB6.4,394051,6/24/14,BP,SALINITY,21.66,PPT
CB6.4,394051,6/24/14,B ,SALINITY,23.37,PPT
CB6.4,394051,6/24/14,AP,SALINITY,18.63,PPT
CB6.4,394050,6/4/14,S ,SALINITY,15.18,PPT
CB6.4,394050,6/4/14,M ,SALINITY,23.54,PPT
CB6.4,394050,6/4/14,M ,SALINITY,21.21,PPT
CB6.4,394050,6/4/14,B ,SALINITY,23.69,PPT
CB6.4,394050,6/4/14,AP,SALINITY,16.26,PPT
CB6.4,394050,6/4/14,M ,SALINITY,16.95,PPT
CB6.4,394050,6/4/14,M ,SALINITY,15.74,PPT
CB6.4,394050,6/4/14,BP,SALINITY,19.64,PPT
CB6.4,394137,7/22/14,AP,SALINITY,19.06,PPT
CB6.4,394136,7/10/14,S ,SALINITY,20.48,PPT
CB6.4,394136,7/10/14,M ,SALINITY,21.85,PPT
CB6.4,394136,7/10/14,M ,SALINITY,21.69,PPT
CB6.4,394136,7/10/14,M ,SALINITY,21.62,PPT
CB6.4,394136,7/10/14,M ,SALINITY,20.49,PPT
CB6.4,394136,7/10/14,BP,SALINITY,20.87,PPT
CB6.4,394136,7/10/14,B ,SALINITY,21.91,PPT
CB6.4,394051,6/24/14,M ,SALINITY,22.66,PPT
CB6.4,394051,6/24/14,M ,SALINITY,20.56,PPT
CB6.4,394051,6/24/14,S ,SALINITY,17.87,PPT
CB6.4,394136,7/10/14,AP,SALINITY,20.45,PPT
CB6.4,394137,7/22/14,S ,SALINITY,17.94,PPT
CB6.4,394137,7/22/14,M ,SALINITY,20.04,PPT
CB6.4,394137,7/22/14,M ,SALINITY,18.55,PPT
CB6.4,394137,7/22/14,M ,SALINITY,18.35,PPT
CB6.4,394137,7/22/14,M ,SALINITY,18.17,PPT
CB6.4,394137,7/22/14,M ,SALINITY,17.97,PPT
CB6.4,394137,7/22/14,BP,SALINITY,22.24,PPT
CB6.4,394137,7/22/14,B ,SALINITY,22.24,PPT
CB6.4,394138,8/5/14,M ,SALINITY,17.85,PPT
CB6.4,394138,8/5/14,BP,SALINITY,19.07,PPT
CB6.4,394138,8/5/14,B ,SALINITY,19.07,PPT
CB6.4,394138,8/5/14,AP,SALINITY,18.16,PPT
CB6.4,394139,8/27/14,M ,SALINITY,17.94,PPT
CB6.4,394139,8/27/14,M ,SALINITY,17.89,PPT
CB6.4,394139,8/27/14,M ,SALINITY,17.88,PPT
CB6.4,394139,8/27/14,M ,SALINITY,17.86,PPT
CB6.4,394139,8/27/14,M ,SALINITY,17.84,PPT
CB6.4,394139,8/27/14,BP,SALINITY,23.27,PPT
CB6.4,394139,8/27/14,B ,SALINITY,23.27,PPT
CB6.4,394139,8/27/14,AP,SALINITY,18.11,PPT
CB6.4,394138,8/5/14,S ,SALINITY,17.79,PPT
CB6.4,394138,8/5/14,M ,SALINITY,18.44,PPT
CB6.4,394138,8/5/14,M ,SALINITY,18.06,PPT
CB6.4,394138,8/5/14,M ,SALINITY,17.94,PPT
CB6.4,394139,8/27/14,S ,SALINITY,17.89,PPT
CB6.4,394139,8/27/14,M ,SALINITY,18.86,PPT
CB6.4,412898,11/24/15,B ,SALINITY,23.43,PPT
CB6.4,412898,11/24/15,AP,SALINITY,23.27,PPT
CB6.4,412898,11/24/15,M ,SALINITY,23.33,PPT
CB6.4,412898,11/24/15,M ,SALINITY,23.3,PPT
CB6.4,412898,11/24/15,M ,SALINITY,23.22,PPT
CB6.4,412898,11/24/15,BP,SALINITY,23.36,PPT
CB6.4,412898,11/24/15,S ,SALINITY,23.19,PPT
CB6.4,412898,11/24/15,M ,SALINITY,23.38,PPT
CB6.4,412899,12/15/15,M ,SALINITY,25.34,PPT
CB6.4,412899,12/15/15,M ,SALINITY,25.12,PPT
CB6.4,412899,12/15/15,M ,SALINITY,24.92,PPT
CB6.4,412899,12/15/15,BP,SALINITY,25.48,PPT
CB6.4,412899,12/15/15,B ,SALINITY,25.92,PPT
CB6.4,412899,12/15/15,AP,SALINITY,25.08,PPT
CB6.4,412899,12/15/15,M ,SALINITY,25.91,PPT
CB6.4,412899,12/15/15,M ,SALINITY,25.57,PPT
CB6.4,416721,1/11/16,M ,SALINITY,21.96,PPT
CB6.4,416721,1/11/16,M ,SALINITY,21.67,PPT
CB6.4,416721,1/11/16,BP,SALINITY,24.16,PPT
CB6.4,416721,1/11/16,B ,SALINITY,24.45,PPT
CB6.4,416721,1/11/16,AP,SALINITY,22.84,PPT
CB6.4,412899,12/15/15,S ,SALINITY,24.79,PPT
CB6.4,416721,1/11/16,S ,SALINITY,21.68,PPT
CB6.4,416721,1/11/16,M ,SALINITY,24.38,PPT
CB6.4,416721,1/11/16,M ,SALINITY,23.6,PPT
CB6.4,416721,1/11/16,M ,SALINITY,22.46,PPT
CB6.4,416722,2/9/16,M ,SALINITY,30.08,PPT
CB6.4,416722,2/9/16,M ,SALINITY,24.28,PPT
CB6.4,416722,2/9/16,M ,SALINITY,23.17,PPT
CB6.4,416722,2/9/16,M ,SALINITY,21.62,PPT
CB6.4,416722,2/9/16,BP,SALINITY,28.57,PPT
CB6.4,416722,2/9/16,B ,SALINITY,30.65,PPT
CB6.4,416722,2/9/16,AP,SALINITY,24.01,PPT
CB6.4,416722,2/9/16,S ,SALINITY,21.5,PPT
CB6.4,416722,2/9/16,M ,SALINITY,30.61,PPT
CB6.4,420757,3/14/16,B ,SALINITY,20.97,PPT
CB6.4,420757,3/14/16,AP,SALINITY,19.62,PPT
CB6.4,420757,3/14/16,M ,SALINITY,19.53,PPT
CB6.4,420757,3/14/16,M ,SALINITY,19.25,PPT
CB6.4,420757,3/14/16,M ,SALINITY,19.17,PPT
CB6.4,420757,3/14/16,BP,SALINITY,20.8,PPT
CB6.4,420757,3/14/16,M ,SALINITY,20.35,PPT
CB6.4,420757,3/14/16,M ,SALINITY,20.03,PPT
CB6.4,420757,3/14/16,S ,SALINITY,19.2,PPT
CB6.4,420758,4/18/16,M ,SALINITY,19.4,PPT
CB6.4,420758,4/18/16,M ,SALINITY,19.1,PPT
CB6.4,420758,4/18/16,BP,SALINITY,23.76,PPT
CB6.4,420758,4/18/16,B ,SALINITY,23.93,PPT
CB6.4,420758,4/18/16,AP,SALINITY,20.03,PPT
CB6.4,420816,5/10/16,M ,SALINITY,17.6,PPT
CB6.4,420816,5/10/16,BP,SALINITY,19.7,PPT
CB6.4,420816,5/10/16,B ,SALINITY,19.7,PPT
CB6.4,420816,5/10/16,AP,SALINITY,17.89,PPT
CB6.4,420816,5/10/16,M ,SALINITY,18.92,PPT
CB6.4,420816,5/10/16,M ,SALINITY,18.73,PPT
CB6.4,420816,5/10/16,M ,SALINITY,17.69,PPT
CB6.4,420758,4/18/16,S ,SALINITY,18.45,PPT
CB6.4,420758,4/18/16,M ,SALINITY,21.31,PPT
CB6.4,420758,4/18/16,M ,SALINITY,19.6,PPT
CB6.4,420758,4/18/16,M ,SALINITY,19.51,PPT
CB6.4,420816,5/10/16,M ,SALINITY,17.61,PPT
CB6.4,420817,6/7/16,S ,SALINITY,22.21,PPT
CB6.4,420817,6/7/16,M ,SALINITY,22.67,PPT
CB6.4,420817,6/7/16,AP,SALINITY,22.56,PPT
CB6.4,420817,6/7/16,M ,SALINITY,22.63,PPT
CB6.4,420817,6/7/16,M ,SALINITY,22.6,PPT
CB6.4,420817,6/7/16,M ,SALINITY,22.52,PPT
CB6.4,420816,5/10/16,S ,SALINITY,17.61,PPT
CB6.4,420817,6/7/16,BP,SALINITY,22.66,PPT
CB6.4,420817,6/7/16,B ,SALINITY,22.68,PPT
CB6.4,420818,6/29/16,M ,SALINITY,20.46,PPT
CB6.4,420818,6/29/16,M ,SALINITY,20.36,PPT
CB6.4,420818,6/29/16,M ,SALINITY,20.3,PPT
CB6.4,420818,6/29/16,M ,SALINITY,20.29,PPT
CB6.4,420818,6/29/16,BP,SALINITY,25.12,PPT
CB6.4,420818,6/29/16,M ,SALINITY,23.43,PPT
CB6.4,420818,6/29/16,AP,SALINITY,20.93,PPT
CB6.4,420818,6/29/16,S ,SALINITY,20.31,PPT
CB6.4,420818,6/29/16,B ,SALINITY,25.2,PPT
CB6.4,420901,7/26/16,AP,SALINITY,21.37,PPT
CB6.4,420901,7/26/16,M ,SALINITY,22.64,PPT
CB6.4,420901,7/26/16,M ,SALINITY,20.84,PPT
CB6.4,420901,7/26/16,BP,SALINITY,23.24,PPT
CB6.4,420901,7/26/16,B ,SALINITY,24.96,PPT
CB6.4,420900,7/13/16,M ,SALINITY,20.59,PPT
CB6.4,420900,7/13/16,BP,SALINITY,24.76,PPT
CB6.4,420900,7/13/16,B ,SALINITY,25.26,PPT
CB6.4,420900,7/13/16,AP,SALINITY,20.73,PPT
CB6.4,420900,7/13/16,S ,SALINITY,20.58,PPT
CB6.4,420900,7/13/16,M ,SALINITY,20.84,PPT
CB6.4,420900,7/13/16,M ,SALINITY,20.71,PPT
CB6.4,420900,7/13/16,M ,SALINITY,20.69,PPT
CB6.4,420901,7/26/16,S ,SALINITY,20.57,PPT
CB6.4,420901,7/26/16,M ,SALINITY,24.8,PPT
CB6.4,420902,8/9/16,BP,SALINITY,23.92,PPT
CB6.4,420902,8/9/16,AP,SALINITY,22.37,PPT
CB6.4,420902,8/9/16,M ,SALINITY,21.55,PPT
CB6.4,420902,8/9/16,M ,SALINITY,21.48,PPT
CB6.4,420902,8/9/16,M ,SALINITY,21.49,PPT
CB6.4,420902,8/9/16,M ,SALINITY,21.49,PPT
CB6.4,420902,8/9/16,S ,SALINITY,21.47,PPT
CB6.4,420902,8/9/16,M ,SALINITY,22.77,PPT
CB6.4,420902,8/9/16,B ,SALINITY,23.92,PPT
CB6.4,420903,8/31/16,BP,SALINITY,25.16,PPT
CB6.4,420903,8/31/16,B ,SALINITY,26.77,PPT
CB6.4,420903,8/31/16,AP,SALINITY,22.15,PPT
CB6.4,420903,8/31/16,M ,SALINITY,25.96,PPT
CB6.4,420903,8/31/16,M ,SALINITY,22.29,PPT
CB6.4,420903,8/31/16,M ,SALINITY,21.94,PPT
CB6.4,420903,8/31/16,M ,SALINITY,21.82,PPT
CB6.4,420903,8/31/16,S ,SALINITY,21.68,PPT
CB6.4,420903,8/31/16,M ,SALINITY,26.65,PPT
CB6.4,422697,9/26/16,M ,SALINITY,22.77,PPT
CB6.4,422697,9/26/16,M ,SALINITY,22.72,PPT
CB6.4,422697,9/26/16,BP,SALINITY,22.8,PPT
CB6.4,422697,9/26/16,B ,SALINITY,22.76,PPT
CB6.4,422697,9/26/16,AP,SALINITY,22.76,PPT
CB6.4,422697,9/26/16,M ,SALINITY,22.8,PPT
CB6.4,422697,9/26/16,M ,SALINITY,22.79,PPT
CB6.4,422697,9/26/16,S ,SALINITY,22.35,PPT
CB6.4,422698,10/19/16,AP,SALINITY,23.77,PPT
CB6.4,422698,10/19/16,S ,SALINITY,23.49,PPT
CB6.4,422698,10/19/16,M ,SALINITY,25.01,PPT
CB6.4,422698,10/19/16,M ,SALINITY,24.99,PPT
CB6.4,422698,10/19/16,M ,SALINITY,24.97,PPT
CB6.4,422698,10/19/16,M ,SALINITY,24.92,PPT
CB6.4,422698,10/19/16,M ,SALINITY,24.12,PPT
CB6.4,422698,10/19/16,BP,SALINITY,24.83,PPT
CB6.4,422698,10/19/16,B ,SALINITY,25.02,PPT
CB6.4,425502,11/15/16,M ,SALINITY,23.58,PPT
CB6.4,425502,11/15/16,BP,SALINITY,24.47,PPT
CB6.4,425502,11/15/16,B ,SALINITY,24.45,PPT
CB6.4,425502,11/15/16,AP,SALINITY,23.9,PPT
CB6.4,425502,11/15/16,M ,SALINITY,24.44,PPT
CB6.4,425502,11/15/16,M ,SALINITY,24.45,PPT
CB6.4,425502,11/15/16,M ,SALINITY,24.36,PPT
CB6.4,425502,11/15/16,M ,SALINITY,24.16,PPT
CB6.4,425502,11/15/16,S ,SALINITY,23.45,PPT
CB6.4,427482,1/25/17,M ,SALINITY,22.96,PPT
CB6.4,427482,1/25/17,M ,SALINITY,22.51,PPT
CB6.4,427482,1/25/17,M ,SALINITY,22.2,PPT
CB6.4,427482,1/25/17,M ,SALINITY,22.08,PPT
CB6.4,427482,1/25/17,BP,SALINITY,25.97,PPT
CB6.4,427482,1/25/17,B ,SALINITY,28.98,PPT
CB6.4,427482,1/25/17,AP,SALINITY,22.67,PPT
