MonitoringStation,EventId,SampleDate,Layer,Parameter,MeasureValue,Unit
CB5.1,52328,9/24/90,M ,SALINITY,18.97,PPT
CB5.1,52328,9/24/90,M ,SALINITY,18.76,PPT
CB5.1,52328,9/24/90,M ,SALINITY,18.62,PPT
CB5.1,52328,9/24/90,M ,SALINITY,20.08,PPT
CB5.1,52328,9/24/90,M ,SALINITY,19.94,PPT
CB5.1,52328,9/24/90,BP,SALINITY,20.08,PPT
CB5.1,52328,9/24/90,M ,SALINITY,20.08,PPT
CB5.1,52328,9/24/90,M ,SALINITY,20.08,PPT
CB5.1,52328,9/24/90,M ,SALINITY,20.08,PPT
CB5.1,52328,9/24/90,M ,SALINITY,20.08,PPT
CB5.1,52328,9/24/90,B ,SALINITY,20.22,PPT
CB5.1,57395,8/28/89,S ,SALINITY,12.4,PPT
CB5.1,57395,8/28/89,M ,SALINITY,12.53,PPT
CB5.1,57395,8/28/89,M ,SALINITY,12.53,PPT
CB5.1,57395,8/28/89,M ,SALINITY,12.53,PPT
CB5.1,57395,8/28/89,M ,SALINITY,12.53,PPT
CB5.1,57395,8/28/89,M ,SALINITY,12.66,PPT
CB5.1,57395,8/28/89,M ,SALINITY,12.53,PPT
CB5.1,57395,8/28/89,AP,SALINITY,12.53,PPT
CB5.1,57395,8/28/89,M ,SALINITY,18.0,PPT
CB5.1,57395,8/28/89,M ,SALINITY,17.25,PPT
CB5.1,57395,8/28/89,M ,SALINITY,16.9,PPT
CB5.1,57395,8/28/89,M ,SALINITY,16.02,PPT
CB5.1,57395,8/28/89,M ,SALINITY,15.75,PPT
CB5.1,57395,8/28/89,M ,SALINITY,15.54,PPT
CB5.1,57395,8/28/89,M ,SALINITY,14.6,PPT
CB5.1,57395,8/28/89,M ,SALINITY,13.86,PPT
CB5.1,57395,8/28/89,M ,SALINITY,19.52,PPT
CB5.1,57395,8/28/89,M ,SALINITY,19.45,PPT
CB5.1,57395,8/28/89,M ,SALINITY,19.24,PPT
CB5.1,57395,8/28/89,M ,SALINITY,19.38,PPT
CB5.1,57395,8/28/89,M ,SALINITY,19.24,PPT
CB5.1,57395,8/28/89,M ,SALINITY,19.17,PPT
CB5.1,57395,8/28/89,BP,SALINITY,18.83,PPT
CB5.1,57395,8/28/89,M ,SALINITY,19.66,PPT
CB5.1,57395,8/28/89,M ,SALINITY,19.59,PPT
CB5.1,57395,8/28/89,B ,SALINITY,19.66,PPT
CB5.1,57462,9/5/89,S ,SALINITY,13.46,PPT
CB5.1,57462,9/5/89,AP,SALINITY,13.39,PPT
CB5.1,57462,9/5/89,M ,SALINITY,13.53,PPT
CB5.1,57462,9/5/89,M ,SALINITY,13.66,PPT
CB5.1,57462,9/5/89,BP,SALINITY,13.53,PPT
CB5.1,57584,9/11/89,M ,SALINITY,18.07,PPT
CB5.1,57584,9/11/89,M ,SALINITY,17.93,PPT
CB5.1,57584,9/11/89,M ,SALINITY,17.93,PPT
CB5.1,57584,9/11/89,M ,SALINITY,17.66,PPT
CB5.1,57584,9/11/89,M ,SALINITY,17.25,PPT
CB5.1,57584,9/11/89,M ,SALINITY,15.07,PPT
CB5.1,57584,9/11/89,M ,SALINITY,13.46,PPT
CB5.1,57584,9/11/89,M ,SALINITY,13.26,PPT
CB5.1,57462,9/5/89,B ,SALINITY,17.45,PPT
CB5.1,57584,9/11/89,S ,SALINITY,13.19,PPT
CB5.1,57584,9/11/89,M ,SALINITY,13.19,PPT
CB5.1,57584,9/11/89,M ,SALINITY,13.19,PPT
CB5.1,57584,9/11/89,AP,SALINITY,13.39,PPT
CB5.1,57584,9/11/89,M ,SALINITY,18.9,PPT
CB5.1,57584,9/11/89,M ,SALINITY,18.83,PPT
CB5.1,57584,9/11/89,M ,SALINITY,18.48,PPT
CB5.1,57584,9/11/89,M ,SALINITY,18.14,PPT
CB5.1,57584,9/11/89,M ,SALINITY,20.01,PPT
CB5.1,57584,9/11/89,M ,SALINITY,19.38,PPT
CB5.1,57584,9/11/89,BP,SALINITY,19.73,PPT
CB5.1,57783,9/25/89,M ,SALINITY,15.0,PPT
CB5.1,57783,9/25/89,M ,SALINITY,15.0,PPT
CB5.1,57783,9/25/89,M ,SALINITY,14.93,PPT
CB5.1,57783,9/25/89,M ,SALINITY,14.93,PPT
CB5.1,57584,9/11/89,M ,SALINITY,20.15,PPT
CB5.1,57584,9/11/89,M ,SALINITY,20.15,PPT
CB5.1,57584,9/11/89,B ,SALINITY,20.15,PPT
CB5.1,57783,9/25/89,M ,SALINITY,20.57,PPT
CB5.1,57783,9/25/89,M ,SALINITY,20.08,PPT
CB5.1,57783,9/25/89,M ,SALINITY,19.87,PPT
CB5.1,57783,9/25/89,M ,SALINITY,19.66,PPT
CB5.1,57783,9/25/89,M ,SALINITY,19.52,PPT
CB5.1,57783,9/25/89,M ,SALINITY,18.28,PPT
CB5.1,57783,9/25/89,M ,SALINITY,18.14,PPT
CB5.1,57783,9/25/89,M ,SALINITY,17.86,PPT
CB5.1,57783,9/25/89,M ,SALINITY,17.52,PPT
CB5.1,57783,9/25/89,M ,SALINITY,16.97,PPT
CB5.1,57783,9/25/89,M ,SALINITY,15.75,PPT
CB5.1,57783,9/25/89,M ,SALINITY,15.41,PPT
CB5.1,57783,9/25/89,M ,SALINITY,15.34,PPT
CB5.1,57783,9/25/89,M ,SALINITY,15.0,PPT
CB5.1,57783,9/25/89,AP,SALINITY,15.34,PPT
CB5.1,57783,9/25/89,BP,SALINITY,20.71,PPT
CB5.1,57783,9/25/89,B ,SALINITY,20.78,PPT
CB5.1,57783,9/25/89,M ,SALINITY,14.93,PPT
CB5.1,57783,9/25/89,M ,SALINITY,20.78,PPT
CB5.1,57783,9/25/89,S ,SALINITY,14.93,PPT
CB5.1,57783,9/25/89,M ,SALINITY,15.0,PPT
CB5.1,57921,10/9/89,S ,SALINITY,15.2,PPT
CB5.1,52459,10/9/90,S ,SALINITY,16.36,PPT
CB5.1,52459,10/9/90,AP,SALINITY,16.43,PPT
CB5.1,52459,10/9/90,M ,SALINITY,16.43,PPT
CB5.1,52459,10/9/90,M ,SALINITY,16.43,PPT
CB5.1,52459,10/9/90,BP,SALINITY,16.43,PPT
CB5.1,52459,10/9/90,B ,SALINITY,16.77,PPT
CB5.1,52573,10/15/90,S ,SALINITY,16.43,PPT
CB5.1,52573,10/15/90,M ,SALINITY,16.43,PPT
CB5.1,52573,10/15/90,M ,SALINITY,16.43,PPT
CB5.1,52573,10/15/90,M ,SALINITY,16.43,PPT
CB5.1,52573,10/15/90,M ,SALINITY,16.43,PPT
CB5.1,52573,10/15/90,M ,SALINITY,16.43,PPT
CB5.1,52573,10/15/90,M ,SALINITY,16.49,PPT
CB5.1,52573,10/15/90,AP,SALINITY,16.49,PPT
CB5.1,52573,10/15/90,M ,SALINITY,16.56,PPT
CB5.1,52573,10/15/90,M ,SALINITY,16.56,PPT
CB5.1,52573,10/15/90,M ,SALINITY,16.49,PPT
CB5.1,52573,10/15/90,M ,SALINITY,16.49,PPT
CB5.1,52573,10/15/90,M ,SALINITY,17.45,PPT
CB5.1,52573,10/15/90,M ,SALINITY,16.77,PPT
CB5.1,52573,10/15/90,BP,SALINITY,17.66,PPT
CB5.1,52573,10/15/90,M ,SALINITY,18.07,PPT
CB5.1,52573,10/15/90,M ,SALINITY,18.07,PPT
CB5.1,52573,10/15/90,M ,SALINITY,17.93,PPT
CB5.1,52573,10/15/90,M ,SALINITY,17.79,PPT
CB5.1,52573,10/15/90,B ,SALINITY,18.14,PPT
CB5.1,52712,10/22/90,S ,SALINITY,15.95,PPT
CB5.1,52712,10/22/90,AP,SALINITY,16.02,PPT
CB5.1,52712,10/22/90,M ,SALINITY,16.02,PPT
CB5.1,52712,10/22/90,M ,SALINITY,16.02,PPT
CB5.1,52712,10/22/90,BP,SALINITY,16.22,PPT
CB5.1,52827,10/29/90,M ,SALINITY,14.26,PPT
CB5.1,52827,10/29/90,M ,SALINITY,14.26,PPT
CB5.1,52827,10/29/90,M ,SALINITY,14.26,PPT
CB5.1,52573,10/15/90,M ,SALINITY,18.21,PPT
CB5.1,52712,10/22/90,B ,SALINITY,16.63,PPT
CB5.1,52827,10/29/90,S ,SALINITY,14.26,PPT
CB5.1,52827,10/29/90,M ,SALINITY,15.41,PPT
CB5.1,52827,10/29/90,M ,SALINITY,15.2,PPT
CB5.1,52827,10/29/90,M ,SALINITY,15.07,PPT
CB5.1,52827,10/29/90,M ,SALINITY,15.07,PPT
CB5.1,52827,10/29/90,M ,SALINITY,14.53,PPT
CB5.1,52827,10/29/90,M ,SALINITY,14.33,PPT
CB5.1,52827,10/29/90,AP,SALINITY,14.8,PPT
CB5.1,52827,10/29/90,M ,SALINITY,17.11,PPT
CB5.1,52827,10/29/90,M ,SALINITY,17.04,PPT
CB5.1,52827,10/29/90,M ,SALINITY,16.84,PPT
CB5.1,52827,10/29/90,M ,SALINITY,16.7,PPT
CB5.1,52827,10/29/90,M ,SALINITY,16.56,PPT
CB5.1,52827,10/29/90,M ,SALINITY,15.88,PPT
CB5.1,52827,10/29/90,BP,SALINITY,16.36,PPT
CB5.1,52984,11/14/90,M ,SALINITY,13.13,PPT
CB5.1,52984,11/14/90,M ,SALINITY,13.06,PPT
CB5.1,52984,11/14/90,M ,SALINITY,12.99,PPT
CB5.1,52984,11/14/90,M ,SALINITY,13.06,PPT
CB5.1,52827,10/29/90,B ,SALINITY,17.11,PPT
CB5.1,52984,11/14/90,S ,SALINITY,13.06,PPT
CB5.1,52984,11/14/90,M ,SALINITY,13.39,PPT
CB5.1,52984,11/14/90,M ,SALINITY,13.26,PPT
CB5.1,52984,11/14/90,M ,SALINITY,13.26,PPT
CB5.1,52984,11/14/90,M ,SALINITY,13.13,PPT
CB5.1,52984,11/14/90,M ,SALINITY,13.73,PPT
CB5.1,52984,11/14/90,M ,SALINITY,13.66,PPT
CB5.1,52984,11/14/90,AP,SALINITY,13.59,PPT
CB5.1,52984,11/14/90,M ,SALINITY,15.41,PPT
CB5.1,52984,11/14/90,M ,SALINITY,14.6,PPT
CB5.1,52984,11/14/90,M ,SALINITY,14.26,PPT
CB5.1,52984,11/14/90,M ,SALINITY,13.86,PPT
CB5.1,52984,11/14/90,M ,SALINITY,16.22,PPT
CB5.1,52984,11/14/90,M ,SALINITY,15.81,PPT
CB5.1,52984,11/14/90,BP,SALINITY,17.79,PPT
CB5.1,52984,11/14/90,M ,SALINITY,18.21,PPT
CB5.1,52984,11/14/90,M ,SALINITY,18.14,PPT
CB5.1,52984,11/14/90,M ,SALINITY,18.14,PPT
CB5.1,52984,11/14/90,M ,SALINITY,17.79,PPT
CB5.1,52984,11/14/90,B ,SALINITY,18.21,PPT
CB5.1,53033,11/19/90,BP,SALINITY,13.79,PPT
CB5.1,53214,12/10/90,M ,SALINITY,17.18,PPT
CB5.1,53214,12/10/90,M ,SALINITY,16.9,PPT
CB5.1,53214,12/10/90,M ,SALINITY,16.7,PPT
CB5.1,53214,12/10/90,M ,SALINITY,15.68,PPT
CB5.1,53214,12/10/90,M ,SALINITY,15.27,PPT
CB5.1,53214,12/10/90,M ,SALINITY,15.2,PPT
CB5.1,53214,12/10/90,M ,SALINITY,14.53,PPT
CB5.1,53214,12/10/90,M ,SALINITY,14.19,PPT
CB5.1,53214,12/10/90,M ,SALINITY,13.86,PPT
CB5.1,53214,12/10/90,M ,SALINITY,13.86,PPT
CB5.1,53214,12/10/90,M ,SALINITY,13.86,PPT
CB5.1,53214,12/10/90,M ,SALINITY,13.73,PPT
CB5.1,53214,12/10/90,M ,SALINITY,13.59,PPT
CB5.1,53214,12/10/90,M ,SALINITY,13.59,PPT
CB5.1,53214,12/10/90,M ,SALINITY,13.19,PPT
CB5.1,53214,12/10/90,M ,SALINITY,12.73,PPT
CB5.1,53033,11/19/90,B ,SALINITY,15.14,PPT
CB5.1,53033,11/19/90,S ,SALINITY,13.06,PPT
CB5.1,53033,11/19/90,AP,SALINITY,13.19,PPT
CB5.1,53033,11/19/90,M ,SALINITY,13.19,PPT
CB5.1,53033,11/19/90,M ,SALINITY,13.59,PPT
CB5.1,53214,12/10/90,S ,SALINITY,12.4,PPT
CB5.1,53214,12/10/90,M ,SALINITY,12.46,PPT
CB5.1,53214,12/10/90,AP,SALINITY,12.59,PPT
CB5.1,53214,12/10/90,M ,SALINITY,18.83,PPT
CB5.1,53214,12/10/90,M ,SALINITY,18.55,PPT
CB5.1,53214,12/10/90,M ,SALINITY,18.35,PPT
CB5.1,53214,12/10/90,M ,SALINITY,18.48,PPT
CB5.1,53214,12/10/90,M ,SALINITY,18.07,PPT
CB5.1,53214,12/10/90,M ,SALINITY,17.59,PPT
CB5.1,53214,12/10/90,BP,SALINITY,18.48,PPT
CB5.1,53214,12/10/90,M ,SALINITY,18.62,PPT
CB5.1,53214,12/10/90,M ,SALINITY,18.62,PPT
CB5.1,53214,12/10/90,B ,SALINITY,18.76,PPT
CB5.1,53361,12/18/90,S ,SALINITY,11.47,PPT
CB5.1,53361,12/18/90,AP,SALINITY,11.47,PPT
CB5.1,53361,12/18/90,M ,SALINITY,11.47,PPT
CB5.1,53361,12/18/90,M ,SALINITY,12.66,PPT
CB5.1,53361,12/18/90,BP,SALINITY,13.99,PPT
CB5.1,53361,12/18/90,B ,SALINITY,17.45,PPT
CB5.1,53422,1/7/91,M ,SALINITY,11.61,PPT
CB5.1,53422,1/7/91,M ,SALINITY,11.67,PPT
CB5.1,53422,1/7/91,S ,SALINITY,11.67,PPT
CB5.1,53422,1/7/91,M ,SALINITY,11.87,PPT
CB5.1,53422,1/7/91,M ,SALINITY,11.67,PPT
CB5.1,53422,1/7/91,AP,SALINITY,11.93,PPT
CB5.1,53422,1/7/91,M ,SALINITY,16.56,PPT
CB5.1,53422,1/7/91,M ,SALINITY,16.63,PPT
CB5.1,53422,1/7/91,M ,SALINITY,16.49,PPT
CB5.1,53422,1/7/91,M ,SALINITY,16.56,PPT
CB5.1,53422,1/7/91,M ,SALINITY,16.49,PPT
CB5.1,53422,1/7/91,M ,SALINITY,16.36,PPT
CB5.1,53422,1/7/91,M ,SALINITY,16.43,PPT
CB5.1,53422,1/7/91,M ,SALINITY,16.02,PPT
CB5.1,53422,1/7/91,M ,SALINITY,14.87,PPT
CB5.1,53422,1/7/91,M ,SALINITY,13.93,PPT
CB5.1,53422,1/7/91,M ,SALINITY,13.59,PPT
CB5.1,53422,1/7/91,M ,SALINITY,12.0,PPT
CB5.1,53422,1/7/91,M ,SALINITY,15.27,PPT
CB5.1,53422,1/7/91,M ,SALINITY,15.0,PPT
CB5.1,53422,1/7/91,BP,SALINITY,16.09,PPT
CB5.1,53422,1/7/91,B ,SALINITY,17.18,PPT
CB5.1,53599,1/17/91,S ,SALINITY,9.59,PPT
CB5.1,53599,1/17/91,AP,SALINITY,9.59,PPT
CB5.1,53599,1/17/91,M ,SALINITY,11.21,PPT
CB5.1,53599,1/17/91,M ,SALINITY,13.46,PPT
CB5.1,53599,1/17/91,BP,SALINITY,16.97,PPT
CB5.1,53599,1/17/91,B ,SALINITY,17.59,PPT
CB5.1,53717,2/11/91,S ,SALINITY,12.86,PPT
CB5.1,53717,2/11/91,M ,SALINITY,12.99,PPT
CB5.1,53717,2/11/91,M ,SALINITY,12.86,PPT
CB5.1,53717,2/11/91,M ,SALINITY,12.86,PPT
CB5.1,53717,2/11/91,M ,SALINITY,12.86,PPT
CB5.1,53717,2/11/91,M ,SALINITY,13.79,PPT
CB5.1,53717,2/11/91,M ,SALINITY,13.33,PPT
CB5.1,53717,2/11/91,AP,SALINITY,13.06,PPT
CB5.1,53717,2/11/91,M ,SALINITY,16.29,PPT
CB5.1,53717,2/11/91,M ,SALINITY,15.47,PPT
CB5.1,53717,2/11/91,M ,SALINITY,14.73,PPT
CB5.1,53717,2/11/91,M ,SALINITY,14.26,PPT
CB5.1,53717,2/11/91,M ,SALINITY,18.21,PPT
CB5.1,53717,2/11/91,M ,SALINITY,17.52,PPT
CB5.1,53717,2/11/91,BP,SALINITY,18.28,PPT
CB5.1,53717,2/11/91,M ,SALINITY,18.35,PPT
CB5.1,53717,2/11/91,M ,SALINITY,18.35,PPT
CB5.1,53717,2/11/91,M ,SALINITY,18.35,PPT
CB5.1,53717,2/11/91,M ,SALINITY,18.28,PPT
CB5.1,53717,2/11/91,M ,SALINITY,18.28,PPT
CB5.1,53717,2/11/91,M ,SALINITY,18.28,PPT
CB5.1,53717,2/11/91,M ,SALINITY,18.28,PPT
CB5.1,53717,2/11/91,M ,SALINITY,18.28,PPT
CB5.1,53717,2/11/91,B ,SALINITY,18.28,PPT
CB5.1,63536,4/10/89,S ,SALINITY,13.93,PPT
CB5.1,63536,4/10/89,AP,SALINITY,13.79,PPT
CB5.1,63536,4/10/89,M ,SALINITY,14.8,PPT
CB5.1,63536,4/10/89,M ,SALINITY,15.68,PPT
CB5.1,63536,4/10/89,BP,SALINITY,16.7,PPT
CB5.1,63536,4/10/89,B ,SALINITY,17.86,PPT
CB5.1,63640,4/17/89,AP,SALINITY,14.19,PPT
CB5.1,63640,4/17/89,M ,SALINITY,16.29,PPT
CB5.1,63640,4/17/89,M ,SALINITY,16.29,PPT
CB5.1,63640,4/17/89,M ,SALINITY,15.81,PPT
CB5.1,63640,4/17/89,M ,SALINITY,15.75,PPT
CB5.1,63640,4/17/89,M ,SALINITY,15.41,PPT
CB5.1,63640,4/17/89,M ,SALINITY,14.4,PPT
CB5.1,63640,4/17/89,S ,SALINITY,14.19,PPT
CB5.1,63640,4/17/89,M ,SALINITY,19.38,PPT
CB5.1,63640,4/17/89,M ,SALINITY,19.24,PPT
CB5.1,63640,4/17/89,M ,SALINITY,18.9,PPT
CB5.1,63640,4/17/89,M ,SALINITY,18.9,PPT
CB5.1,63640,4/17/89,M ,SALINITY,18.76,PPT
CB5.1,63640,4/17/89,M ,SALINITY,18.76,PPT
CB5.1,63640,4/17/89,M ,SALINITY,18.69,PPT
CB5.1,63640,4/17/89,M ,SALINITY,18.69,PPT
CB5.1,63640,4/17/89,M ,SALINITY,17.25,PPT
CB5.1,63640,4/17/89,M ,SALINITY,16.97,PPT
CB5.1,63640,4/17/89,M ,SALINITY,16.9,PPT
CB5.1,63640,4/17/89,M ,SALINITY,16.7,PPT
CB5.1,63640,4/17/89,M ,SALINITY,18.28,PPT
CB5.1,63640,4/17/89,M ,SALINITY,17.93,PPT
CB5.1,63640,4/17/89,BP,SALINITY,18.55,PPT
CB5.1,57921,10/9/89,M ,SALINITY,15.2,PPT
CB5.1,57921,10/9/89,M ,SALINITY,15.2,PPT
CB5.1,57921,10/9/89,M ,SALINITY,15.75,PPT
CB5.1,57921,10/9/89,M ,SALINITY,15.68,PPT
CB5.1,57921,10/9/89,AP,SALINITY,15.95,PPT
CB5.1,57921,10/9/89,M ,SALINITY,16.84,PPT
CB5.1,57921,10/9/89,M ,SALINITY,16.49,PPT
CB5.1,57921,10/9/89,M ,SALINITY,16.56,PPT
CB5.1,57921,10/9/89,M ,SALINITY,15.88,PPT
CB5.1,57921,10/9/89,M ,SALINITY,17.52,PPT
CB5.1,57921,10/9/89,M ,SALINITY,17.25,PPT
CB5.1,57921,10/9/89,BP,SALINITY,18.55,PPT
CB5.1,57921,10/9/89,M ,SALINITY,18.76,PPT
CB5.1,57921,10/9/89,M ,SALINITY,18.76,PPT
CB5.1,57921,10/9/89,M ,SALINITY,18.83,PPT
CB5.1,57921,10/9/89,M ,SALINITY,18.76,PPT
CB5.1,57921,10/9/89,B ,SALINITY,18.83,PPT
CB5.1,58044,10/16/89,S ,SALINITY,14.53,PPT
CB5.1,58044,10/16/89,AP,SALINITY,14.73,PPT
CB5.1,58044,10/16/89,M ,SALINITY,14.73,PPT
CB5.1,58044,10/16/89,M ,SALINITY,14.87,PPT
CB5.1,58044,10/16/89,BP,SALINITY,15.27,PPT
CB5.1,58237,10/23/89,M ,SALINITY,14.87,PPT
CB5.1,58237,10/23/89,M ,SALINITY,14.87,PPT
CB5.1,58237,10/23/89,M ,SALINITY,14.87,PPT
CB5.1,58237,10/23/89,M ,SALINITY,14.8,PPT
CB5.1,58044,10/16/89,B ,SALINITY,16.97,PPT
CB5.1,58237,10/23/89,S ,SALINITY,14.8,PPT
CB5.1,58237,10/23/89,M ,SALINITY,15.07,PPT
CB5.1,58237,10/23/89,M ,SALINITY,14.87,PPT
CB5.1,58237,10/23/89,AP,SALINITY,15.0,PPT
CB5.1,58237,10/23/89,M ,SALINITY,15.27,PPT
CB5.1,58237,10/23/89,M ,SALINITY,15.14,PPT
CB5.1,58237,10/23/89,BP,SALINITY,15.88,PPT
CB5.1,58237,10/23/89,M ,SALINITY,17.25,PPT
CB5.1,58237,10/23/89,M ,SALINITY,16.97,PPT
CB5.1,58237,10/23/89,M ,SALINITY,16.84,PPT
CB5.1,58237,10/23/89,M ,SALINITY,15.34,PPT
CB5.1,58237,10/23/89,M ,SALINITY,17.38,PPT
CB5.1,58237,10/23/89,M ,SALINITY,17.25,PPT
CB5.1,58237,10/23/89,B ,SALINITY,17.45,PPT
CB5.1,58237,10/23/89,M ,SALINITY,17.38,PPT
CB5.1,58237,10/23/89,M ,SALINITY,17.38,PPT
CB5.1,58335,10/31/89,S ,SALINITY,12.33,PPT
CB5.1,58335,10/31/89,AP,SALINITY,12.4,PPT
CB5.1,58335,10/31/89,M ,SALINITY,12.99,PPT
CB5.1,58335,10/31/89,M ,SALINITY,14.06,PPT
CB5.1,58335,10/31/89,BP,SALINITY,14.26,PPT
CB5.1,58335,10/31/89,B ,SALINITY,18.0,PPT
CB5.1,58481,11/13/89,S ,SALINITY,13.73,PPT
CB5.1,58481,11/13/89,M ,SALINITY,14.26,PPT
CB5.1,58481,11/13/89,M ,SALINITY,13.99,PPT
CB5.1,58481,11/13/89,M ,SALINITY,13.93,PPT
CB5.1,58481,11/13/89,M ,SALINITY,13.73,PPT
CB5.1,58481,11/13/89,M ,SALINITY,14.33,PPT
CB5.1,58481,11/13/89,M ,SALINITY,14.33,PPT
CB5.1,58481,11/13/89,AP,SALINITY,14.46,PPT
CB5.1,58481,11/13/89,M ,SALINITY,19.24,PPT
CB5.1,58481,11/13/89,M ,SALINITY,18.76,PPT
CB5.1,58481,11/13/89,M ,SALINITY,18.21,PPT
CB5.1,58481,11/13/89,M ,SALINITY,17.79,PPT
CB5.1,58481,11/13/89,M ,SALINITY,17.59,PPT
CB5.1,58481,11/13/89,M ,SALINITY,17.04,PPT
CB5.1,58481,11/13/89,M ,SALINITY,15.75,PPT
CB5.1,58481,11/13/89,M ,SALINITY,14.73,PPT
CB5.1,58481,11/13/89,M ,SALINITY,19.87,PPT
CB5.1,58481,11/13/89,M ,SALINITY,19.87,PPT
CB5.1,58481,11/13/89,M ,SALINITY,19.87,PPT
CB5.1,58481,11/13/89,M ,SALINITY,19.87,PPT
CB5.1,58481,11/13/89,M ,SALINITY,19.87,PPT
CB5.1,58481,11/13/89,M ,SALINITY,19.59,PPT
CB5.1,58481,11/13/89,BP,SALINITY,19.24,PPT
CB5.1,58605,11/27/89,B ,SALINITY,14.19,PPT
CB5.1,58481,11/13/89,B ,SALINITY,19.94,PPT
CB5.1,58605,11/27/89,S ,SALINITY,14.19,PPT
CB5.1,58605,11/27/89,AP,SALINITY,14.19,PPT
CB5.1,58605,11/27/89,M ,SALINITY,14.19,PPT
CB5.1,58605,11/27/89,M ,SALINITY,14.13,PPT
CB5.1,58605,11/27/89,BP,SALINITY,14.13,PPT
CB5.1,58750,12/11/89,S ,SALINITY,13.73,PPT
CB5.1,58750,12/11/89,M ,SALINITY,14.33,PPT
CB5.1,58750,12/11/89,M ,SALINITY,14.06,PPT
CB5.1,58750,12/11/89,M ,SALINITY,13.73,PPT
CB5.1,58481,11/13/89,M ,SALINITY,19.87,PPT
CB5.1,58750,12/11/89,M ,SALINITY,15.34,PPT
CB5.1,58750,12/11/89,M ,SALINITY,14.6,PPT
CB5.1,58750,12/11/89,AP,SALINITY,15.47,PPT
CB5.1,58750,12/11/89,M ,SALINITY,16.02,PPT
CB5.1,58750,12/11/89,M ,SALINITY,16.02,PPT
CB5.1,58750,12/11/89,M ,SALINITY,15.88,PPT
CB5.1,58750,12/11/89,M ,SALINITY,15.75,PPT
CB5.1,58750,12/11/89,M ,SALINITY,16.02,PPT
CB5.1,58750,12/11/89,M ,SALINITY,16.02,PPT
CB5.1,58750,12/11/89,BP,SALINITY,16.02,PPT
CB5.1,58750,12/11/89,M ,SALINITY,16.15,PPT
CB5.1,58750,12/11/89,M ,SALINITY,16.02,PPT
CB5.1,58750,12/11/89,B ,SALINITY,16.15,PPT
CB5.1,58822,12/18/89,S ,SALINITY,13.26,PPT
CB5.1,58822,12/18/89,AP,SALINITY,13.26,PPT
CB5.1,58822,12/18/89,M ,SALINITY,13.26,PPT
CB5.1,58822,12/18/89,M ,SALINITY,13.33,PPT
CB5.1,58822,12/18/89,BP,SALINITY,13.39,PPT
CB5.1,58822,12/18/89,B ,SALINITY,13.59,PPT
CB5.1,58922,1/8/90,M ,SALINITY,20.36,PPT
CB5.1,58922,1/8/90,M ,SALINITY,19.11,PPT
CB5.1,58922,1/8/90,M ,SALINITY,18.14,PPT
CB5.1,58922,1/8/90,M ,SALINITY,16.9,PPT
CB5.1,58922,1/8/90,M ,SALINITY,16.7,PPT
CB5.1,58922,1/8/90,M ,SALINITY,16.63,PPT
CB5.1,58922,1/8/90,M ,SALINITY,15.88,PPT
CB5.1,58922,1/8/90,M ,SALINITY,15.07,PPT
CB5.1,58922,1/8/90,M ,SALINITY,13.93,PPT
CB5.1,58750,12/11/89,M ,SALINITY,16.15,PPT
CB5.1,58922,1/8/90,S ,SALINITY,13.93,PPT
CB5.1,58922,1/8/90,M ,SALINITY,14.6,PPT
CB5.1,58922,1/8/90,M ,SALINITY,14.26,PPT
CB5.1,58922,1/8/90,AP,SALINITY,14.73,PPT
CB5.1,58922,1/8/90,M ,SALINITY,22.32,PPT
CB5.1,58922,1/8/90,M ,SALINITY,22.32,PPT
CB5.1,58922,1/8/90,M ,SALINITY,22.04,PPT
CB5.1,58922,1/8/90,M ,SALINITY,21.9,PPT
CB5.1,58922,1/8/90,M ,SALINITY,21.62,PPT
CB5.1,58922,1/8/90,M ,SALINITY,20.85,PPT
CB5.1,58922,1/8/90,BP,SALINITY,21.27,PPT
CB5.1,58922,1/8/90,M ,SALINITY,22.39,PPT
CB5.1,58922,1/8/90,M ,SALINITY,22.32,PPT
CB5.1,58922,1/8/90,B ,SALINITY,22.32,PPT
CB5.1,58997,1/16/90,S ,SALINITY,13.66,PPT
CB5.1,58922,1/8/90,M ,SALINITY,22.32,PPT
CB5.1,58997,1/16/90,AP,SALINITY,13.93,PPT
CB5.1,58997,1/16/90,M ,SALINITY,14.19,PPT
CB5.1,58997,1/16/90,M ,SALINITY,14.93,PPT
CB5.1,58997,1/16/90,BP,SALINITY,16.36,PPT
CB5.1,58997,1/16/90,B ,SALINITY,20.22,PPT
CB5.1,59202,2/6/90,S ,SALINITY,12.4,PPT
CB5.1,59202,2/6/90,M ,SALINITY,12.4,PPT
CB5.1,59202,2/6/90,M ,SALINITY,12.4,PPT
CB5.1,59202,2/6/90,AP,SALINITY,12.73,PPT
CB5.1,59202,2/6/90,M ,SALINITY,16.56,PPT
CB5.1,59202,2/6/90,M ,SALINITY,16.56,PPT
CB5.1,59202,2/6/90,M ,SALINITY,16.43,PPT
CB5.1,59202,2/6/90,M ,SALINITY,15.47,PPT
CB5.1,59202,2/6/90,M ,SALINITY,15.34,PPT
CB5.1,59202,2/6/90,M ,SALINITY,14.33,PPT
CB5.1,59202,2/6/90,M ,SALINITY,12.86,PPT
CB5.1,59202,2/6/90,M ,SALINITY,12.73,PPT
CB5.1,59202,2/6/90,M ,SALINITY,18.48,PPT
