MonitoringStation,EventId,SampleDate,Layer,Parameter,MeasureValue,Unit
CB3.2,120628,7/10/85,M ,SALINITY,10.3,PPT
CB3.2,120628,7/10/85,M ,SALINITY,10.76,PPT
CB3.2,120424,6/19/85,M ,SALINITY,11.8,PPT
CB3.2,120628,7/10/85,M ,SALINITY,11.02,PPT
CB3.2,120424,6/19/85,M ,SALINITY,11.15,PPT
CB3.2,120628,7/10/85,M ,SALINITY,11.02,PPT
CB3.2,120628,7/10/85,M ,SALINITY,10.95,PPT
CB3.2,120628,7/10/85,B ,SALINITY,11.34,PPT
CB3.2,120424,6/19/85,M ,SALINITY,11.87,PPT
CB3.2,120424,6/19/85,M ,SALINITY,11.87,PPT
CB3.2,120237,6/5/85,M ,SALINITY,8.31,PPT
CB3.2,120237,6/5/85,M ,SALINITY,10.11,PPT
CB3.2,120237,6/5/85,M ,SALINITY,10.04,PPT
CB3.2,120237,6/5/85,M ,SALINITY,9.59,PPT
CB3.2,120424,6/19/85,M ,SALINITY,6.74,PPT
CB3.2,120424,6/19/85,B ,SALINITY,11.87,PPT
CB3.2,120237,6/5/85,M ,SALINITY,10.56,PPT
CB3.2,120237,6/5/85,M ,SALINITY,11.34,PPT
CB3.2,120237,6/5/85,M ,SALINITY,11.02,PPT
CB3.2,120119,5/22/85,M ,SALINITY,6.06,PPT
CB3.2,120119,5/22/85,M ,SALINITY,5.94,PPT
CB3.2,120119,5/22/85,S ,SALINITY,5.94,PPT
CB3.2,120237,6/5/85,M ,SALINITY,11.54,PPT
CB3.2,120119,5/22/85,M ,SALINITY,6.12,PPT
CB3.2,119955,5/8/85,S ,SALINITY,5.94,PPT
CB3.2,120119,5/22/85,BP,SALINITY,12.93,PPT
CB3.2,120119,5/22/85,B ,SALINITY,12.93,PPT
CB3.2,120119,5/22/85,M ,SALINITY,10.3,PPT
CB3.2,120119,5/22/85,M ,SALINITY,8.76,PPT
CB3.2,120119,5/22/85,M ,SALINITY,8.12,PPT
CB3.2,120119,5/22/85,M ,SALINITY,7.62,PPT
CB3.2,120424,6/19/85,S ,SALINITY,6.74,PPT
CB3.2,120424,6/19/85,M ,SALINITY,6.87,PPT
CB3.2,120119,5/22/85,M ,SALINITY,6.56,PPT
CB3.2,119955,5/8/85,M ,SALINITY,9.65,PPT
CB3.2,119955,5/8/85,M ,SALINITY,8.12,PPT
CB3.2,119955,5/8/85,M ,SALINITY,6.37,PPT
CB3.2,119955,5/8/85,M ,SALINITY,6.06,PPT
CB3.2,119955,5/8/85,M ,SALINITY,5.94,PPT
CB3.2,120119,5/22/85,M ,SALINITY,11.08,PPT
CB3.2,119955,5/8/85,M ,SALINITY,10.89,PPT
CB3.2,119955,5/8/85,M ,SALINITY,10.63,PPT
CB3.2,121725,10/23/85,AP,SALINITY,13.39,PPT
CB3.2,121725,10/23/85,M ,SALINITY,14.33,PPT
CB3.2,121725,10/23/85,M ,SALINITY,13.33,PPT
CB3.2,121725,10/23/85,S ,SALINITY,13.39,PPT
CB3.2,121725,10/23/85,M ,SALINITY,15.68,PPT
CB3.2,121725,10/23/85,M ,SALINITY,15.34,PPT
CB3.2,121725,10/23/85,M ,SALINITY,15.07,PPT
CB3.2,121725,10/23/85,M ,SALINITY,16.29,PPT
CB3.2,121725,10/23/85,M ,SALINITY,15.88,PPT
CB3.2,121725,10/23/85,B ,SALINITY,16.77,PPT
CB3.2,121879,11/14/85,M ,SALINITY,12.59,PPT
CB3.2,121879,11/14/85,M ,SALINITY,12.59,PPT
CB3.2,121879,11/14/85,S ,SALINITY,12.53,PPT
CB3.2,121879,11/14/85,M ,SALINITY,12.73,PPT
CB3.2,121879,11/14/85,M ,SALINITY,12.79,PPT
CB3.2,121879,11/14/85,B ,SALINITY,12.79,PPT
CB3.2,114026,2/14/86,AP,SALINITY,3.77,PPT
CB3.2,114026,2/14/86,M ,SALINITY,4.72,PPT
CB3.2,121879,11/14/85,M ,SALINITY,12.86,PPT
CB3.2,114026,2/14/86,S ,SALINITY,3.77,PPT
CB3.2,114026,2/14/86,M ,SALINITY,13.73,PPT
CB3.2,114026,2/14/86,M ,SALINITY,13.73,PPT
CB3.2,114026,2/14/86,M ,SALINITY,12.46,PPT
CB3.2,114026,2/14/86,M ,SALINITY,11.87,PPT
CB3.2,114026,2/14/86,M ,SALINITY,8.25,PPT
CB3.2,114026,2/14/86,M ,SALINITY,7.49,PPT
CB3.2,114026,2/14/86,M ,SALINITY,10.69,PPT
CB3.2,114026,2/14/86,B ,SALINITY,14.06,PPT
CB3.2,76118,12/10/86,B ,SALINITY,16.15,PPT
CB3.2,76118,12/10/86,S ,SALINITY,3.76,PPT
CB3.2,76118,12/10/86,AP,SALINITY,7.34,PPT
CB3.2,76118,12/10/86,M ,SALINITY,14.6,PPT
CB3.2,76118,12/10/86,M ,SALINITY,11.08,PPT
CB3.2,76118,12/10/86,M ,SALINITY,8.5,PPT
CB3.2,76118,12/10/86,M ,SALINITY,6.26,PPT
CB3.2,76118,12/10/86,M ,SALINITY,16.29,PPT
CB3.2,76118,12/10/86,M ,SALINITY,16.09,PPT
CB3.2,76118,12/10/86,BP,SALINITY,15.68,PPT
CB3.2,76118,12/10/86,M ,SALINITY,16.22,PPT
CB3.2,76400,1/7/87,S ,SALINITY,8.28,PPT
CB3.2,76400,1/7/87,M ,SALINITY,8.31,PPT
CB3.2,76400,1/7/87,M ,SALINITY,8.28,PPT
CB3.2,76400,1/7/87,M ,SALINITY,8.82,PPT
CB3.2,76400,1/7/87,M ,SALINITY,14.8,PPT
CB3.2,76400,1/7/87,M ,SALINITY,11.87,PPT
CB3.2,76400,1/7/87,BP,SALINITY,15.81,PPT
CB3.2,76400,1/7/87,B ,SALINITY,16.02,PPT
CB3.2,76782,2/26/87,S ,SALINITY,10.95,PPT
CB3.2,76782,2/26/87,M ,SALINITY,12.99,PPT
CB3.2,76782,2/26/87,M ,SALINITY,11.34,PPT
CB3.2,76782,2/26/87,AP,SALINITY,12.86,PPT
CB3.2,76782,2/26/87,M ,SALINITY,15.34,PPT
CB3.2,76782,2/26/87,M ,SALINITY,14.26,PPT
CB3.2,76782,2/26/87,BP,SALINITY,14.93,PPT
CB3.2,76782,2/26/87,M ,SALINITY,15.27,PPT
CB3.2,76782,2/26/87,M ,SALINITY,15.27,PPT
CB3.2,76782,2/26/87,B ,SALINITY,15.41,PPT
CB3.2,77109,3/11/87,S ,SALINITY,6.58,PPT
CB3.2,77109,3/11/87,AP,SALINITY,11.08,PPT
CB3.2,77109,3/11/87,M ,SALINITY,15.81,PPT
CB3.2,77109,3/11/87,M ,SALINITY,14.26,PPT
CB3.2,77109,3/11/87,M ,SALINITY,13.19,PPT
CB3.2,77109,3/11/87,M ,SALINITY,7.45,PPT
CB3.2,77109,3/11/87,BP,SALINITY,16.9,PPT
CB3.2,82154,6/11/86,M ,SALINITY,9.53,PPT
CB3.2,82154,6/11/86,M ,SALINITY,11.21,PPT
CB3.2,82154,6/11/86,B ,SALINITY,11.74,PPT
CB3.2,82154,6/11/86,S ,SALINITY,7.37,PPT
CB3.2,82154,6/11/86,M ,SALINITY,9.4,PPT
CB3.2,82154,6/11/86,M ,SALINITY,9.14,PPT
CB3.2,82154,6/11/86,M ,SALINITY,7.81,PPT
CB3.2,82154,6/11/86,M ,SALINITY,7.43,PPT
CB3.2,82154,6/11/86,M ,SALINITY,7.37,PPT
CB3.2,82154,6/11/86,BP,SALINITY,11.47,PPT
CB3.2,82333,6/25/86,M ,SALINITY,6.63,PPT
CB3.2,82333,6/25/86,M ,SALINITY,6.19,PPT
CB3.2,82333,6/25/86,M ,SALINITY,5.02,PPT
CB3.2,82333,6/25/86,M ,SALINITY,4.65,PPT
CB3.2,82333,6/25/86,S ,SALINITY,4.52,PPT
CB3.2,82333,6/25/86,M ,SALINITY,10.17,PPT
CB3.2,82333,6/25/86,M ,SALINITY,8.34,PPT
CB3.2,82333,6/25/86,B ,SALINITY,10.56,PPT
CB3.2,82576,7/17/86,S ,SALINITY,9.33,PPT
CB3.2,82576,7/17/86,M ,SALINITY,9.4,PPT
CB3.2,82333,6/25/86,M ,SALINITY,10.37,PPT
CB3.2,82576,7/17/86,AP,SALINITY,9.33,PPT
CB3.2,82576,7/17/86,M ,SALINITY,9.27,PPT
CB3.2,82576,7/17/86,M ,SALINITY,9.33,PPT
CB3.2,82576,7/17/86,BP,SALINITY,13.93,PPT
CB3.2,82576,7/17/86,M ,SALINITY,16.02,PPT
CB3.2,82576,7/17/86,M ,SALINITY,15.81,PPT
CB3.2,82576,7/17/86,M ,SALINITY,14.93,PPT
CB3.2,82576,7/17/86,M ,SALINITY,13.59,PPT
CB3.2,82766,7/30/86,M ,SALINITY,8.57,PPT
CB3.2,82576,7/17/86,B ,SALINITY,16.29,PPT
CB3.2,82766,7/30/86,M ,SALINITY,11.67,PPT
CB3.2,82766,7/30/86,M ,SALINITY,9.72,PPT
CB3.2,82766,7/30/86,M ,SALINITY,12.2,PPT
CB3.2,82766,7/30/86,M ,SALINITY,12.07,PPT
CB3.2,82766,7/30/86,B ,SALINITY,12.13,PPT
CB3.2,82999,8/13/86,S ,SALINITY,7.29,PPT
CB3.2,82999,8/13/86,M ,SALINITY,7.74,PPT
CB3.2,82766,7/30/86,M ,SALINITY,8.0,PPT
CB3.2,82766,7/30/86,S ,SALINITY,7.97,PPT
CB3.2,82999,8/13/86,AP,SALINITY,9.46,PPT
CB3.2,82999,8/13/86,BP,SALINITY,14.87,PPT
CB3.2,82999,8/13/86,M ,SALINITY,15.34,PPT
CB3.2,82999,8/13/86,M ,SALINITY,13.93,PPT
CB3.2,82999,8/13/86,M ,SALINITY,11.87,PPT
CB3.2,82999,8/13/86,B ,SALINITY,15.54,PPT
CB3.2,82999,8/13/86,M ,SALINITY,15.54,PPT
CB3.2,83190,8/27/86,M ,SALINITY,10.24,PPT
CB3.2,83190,8/27/86,M ,SALINITY,10.3,PPT
CB3.2,83190,8/27/86,S ,SALINITY,10.3,PPT
CB3.2,83190,8/27/86,M ,SALINITY,13.73,PPT
CB3.2,83190,8/27/86,M ,SALINITY,10.43,PPT
CB3.2,83190,8/27/86,AP,SALINITY,10.43,PPT
CB3.2,83190,8/27/86,M ,SALINITY,15.0,PPT
CB3.2,83190,8/27/86,B ,SALINITY,15.75,PPT
CB3.2,83190,8/27/86,BP,SALINITY,15.54,PPT
CB3.2,83369,9/10/86,M ,SALINITY,12.4,PPT
CB3.2,83369,9/10/86,M ,SALINITY,9.85,PPT
CB3.2,83369,9/10/86,AP,SALINITY,9.85,PPT
CB3.2,83369,9/10/86,B ,SALINITY,14.8,PPT
CB3.2,83369,9/10/86,S ,SALINITY,9.85,PPT
CB3.2,83369,9/10/86,M ,SALINITY,12.79,PPT
CB3.2,83369,9/10/86,M ,SALINITY,13.79,PPT
CB3.2,83554,9/24/86,S ,SALINITY,10.89,PPT
CB3.2,83554,9/24/86,AP,SALINITY,12.59,PPT
CB3.2,83554,9/24/86,M ,SALINITY,11.87,PPT
CB3.2,83369,9/10/86,M ,SALINITY,13.26,PPT
CB3.2,83554,9/24/86,M ,SALINITY,12.66,PPT
CB3.2,83554,9/24/86,BP,SALINITY,12.73,PPT
CB3.2,83554,9/24/86,B ,SALINITY,12.66,PPT
CB3.2,83663,10/6/86,S ,SALINITY,11.54,PPT
CB3.2,83554,9/24/86,M ,SALINITY,12.66,PPT
CB3.2,83663,10/6/86,M ,SALINITY,11.67,PPT
CB3.2,83663,10/6/86,AP,SALINITY,11.67,PPT
CB3.2,83663,10/6/86,M ,SALINITY,11.74,PPT
CB3.2,83663,10/6/86,B ,SALINITY,13.13,PPT
CB3.2,83663,10/6/86,BP,SALINITY,12.2,PPT
CB3.2,83663,10/6/86,M ,SALINITY,12.79,PPT
CB3.2,84024,10/29/86,S ,SALINITY,10.5,PPT
CB3.2,84024,10/29/86,M ,SALINITY,15.47,PPT
CB3.2,84024,10/29/86,M ,SALINITY,13.39,PPT
CB3.2,84024,10/29/86,M ,SALINITY,11.08,PPT
CB3.2,84024,10/29/86,M ,SALINITY,16.97,PPT
CB3.2,84024,10/29/86,M ,SALINITY,16.84,PPT
CB3.2,84024,10/29/86,BP,SALINITY,16.22,PPT
CB3.2,84024,10/29/86,M ,SALINITY,17.18,PPT
CB3.2,84252,11/19/86,S ,SALINITY,7.14,PPT
CB3.2,84252,11/19/86,M ,SALINITY,7.56,PPT
CB3.2,84252,11/19/86,M ,SALINITY,7.14,PPT
CB3.2,84252,11/19/86,AP,SALINITY,8.44,PPT
CB3.2,84252,11/19/86,M ,SALINITY,9.91,PPT
CB3.2,84252,11/19/86,M ,SALINITY,7.87,PPT
CB3.2,84252,11/19/86,BP,SALINITY,14.46,PPT
CB3.2,84252,11/19/86,M ,SALINITY,15.41,PPT
CB3.2,84252,11/19/86,M ,SALINITY,13.26,PPT
CB3.2,84252,11/19/86,B ,SALINITY,15.81,PPT
CB3.2,77274,3/26/87,S ,SALINITY,9.01,PPT
CB3.2,77109,3/11/87,B ,SALINITY,16.97,PPT
CB3.2,77274,3/26/87,M ,SALINITY,10.3,PPT
CB3.2,77274,3/26/87,M ,SALINITY,9.01,PPT
CB3.2,77274,3/26/87,AP,SALINITY,9.59,PPT
CB3.2,77274,3/26/87,BP,SALINITY,13.59,PPT
CB3.2,77274,3/26/87,B ,SALINITY,14.26,PPT
CB3.2,77596,4/8/87,AP,SALINITY,1.32,PPT
CB3.2,77596,4/8/87,S ,SALINITY,1.32,PPT
CB3.2,77596,4/8/87,M ,SALINITY,9.85,PPT
CB3.2,77596,4/8/87,M ,SALINITY,5.18,PPT
CB3.2,77596,4/8/87,M ,SALINITY,1.32,PPT
CB3.2,77274,3/26/87,M ,SALINITY,12.79,PPT
CB3.2,77596,4/8/87,M ,SALINITY,10.95,PPT
CB3.2,77596,4/8/87,M ,SALINITY,10.76,PPT
CB3.2,77596,4/8/87,BP,SALINITY,10.3,PPT
CB3.2,77596,4/8/87,B ,SALINITY,11.15,PPT
CB3.2,77789,4/22/87,AP,SALINITY,4.36,PPT
CB3.2,77789,4/22/87,M ,SALINITY,6.48,PPT
CB3.2,77596,4/8/87,M ,SALINITY,11.15,PPT
CB3.2,77789,4/22/87,S ,SALINITY,4.36,PPT
CB3.2,77789,4/22/87,M ,SALINITY,11.47,PPT
CB3.2,77789,4/22/87,M ,SALINITY,9.27,PPT
CB3.2,77789,4/22/87,BP,SALINITY,10.5,PPT
CB3.2,77789,4/22/87,M ,SALINITY,13.26,PPT
CB3.2,77789,4/22/87,M ,SALINITY,12.93,PPT
CB3.2,77789,4/22/87,B ,SALINITY,13.46,PPT
CB3.2,77956,5/5/87,M ,SALINITY,7.92,PPT
CB3.2,77789,4/22/87,M ,SALINITY,13.53,PPT
CB3.2,77956,5/5/87,S ,SALINITY,6.32,PPT
CB3.2,77956,5/5/87,M ,SALINITY,10.04,PPT
CB3.2,77956,5/5/87,BP,SALINITY,15.95,PPT
CB3.2,77956,5/5/87,M ,SALINITY,15.95,PPT
CB3.2,77956,5/5/87,M ,SALINITY,14.73,PPT
CB3.2,77956,5/5/87,B ,SALINITY,16.02,PPT
CB3.2,101037,5/20/87,M ,SALINITY,9.08,PPT
CB3.2,77956,5/5/87,M ,SALINITY,15.88,PPT
CB3.2,101037,5/20/87,S ,SALINITY,9.2,PPT
CB3.2,101037,5/20/87,M ,SALINITY,9.98,PPT
CB3.2,101037,5/20/87,M ,SALINITY,9.2,PPT
CB3.2,101037,5/20/87,AP,SALINITY,9.59,PPT
CB3.2,101037,5/20/87,M ,SALINITY,13.13,PPT
CB3.2,101037,5/20/87,M ,SALINITY,11.67,PPT
CB3.2,101037,5/20/87,BP,SALINITY,13.79,PPT
CB3.2,101037,5/20/87,B ,SALINITY,13.93,PPT
CB3.2,101239,6/3/87,S ,SALINITY,7.39,PPT
CB3.2,101239,6/3/87,M ,SALINITY,7.5,PPT
CB3.2,101239,6/3/87,M ,SALINITY,7.39,PPT
CB3.2,101239,6/3/87,AP,SALINITY,9.14,PPT
CB3.2,114359,3/12/86,M ,SALINITY,10.82,PPT
CB3.2,114359,3/12/86,M ,SALINITY,10.43,PPT
CB3.2,114359,3/12/86,M ,SALINITY,10.04,PPT
CB3.2,114359,3/12/86,M ,SALINITY,9.4,PPT
CB3.2,114359,3/12/86,M ,SALINITY,9.2,PPT
CB3.2,114359,3/12/86,M ,SALINITY,8.69,PPT
CB3.2,114359,3/12/86,M ,SALINITY,8.19,PPT
CB3.2,114359,3/12/86,M ,SALINITY,8.12,PPT
CB3.2,101239,6/3/87,M ,SALINITY,11.74,PPT
CB3.2,101239,6/3/87,M ,SALINITY,11.15,PPT
CB3.2,101239,6/3/87,BP,SALINITY,11.47,PPT
CB3.2,101239,6/3/87,B ,SALINITY,11.93,PPT
CB3.2,114359,3/12/86,S ,SALINITY,7.93,PPT
CB3.2,114359,3/12/86,M ,SALINITY,10.95,PPT
CB3.2,114359,3/12/86,M ,SALINITY,12.07,PPT
CB3.2,114544,3/26/86,M ,SALINITY,2.31,PPT
CB3.2,114544,3/26/86,M ,SALINITY,2.31,PPT
CB3.2,114544,3/26/86,S ,SALINITY,2.25,PPT
CB3.2,114544,3/26/86,M ,SALINITY,3.12,PPT
CB3.2,114544,3/26/86,M ,SALINITY,8.38,PPT
CB3.2,114544,3/26/86,M ,SALINITY,5.33,PPT
CB3.2,114544,3/26/86,M ,SALINITY,2.54,PPT
CB3.2,114544,3/26/86,M ,SALINITY,2.65,PPT
CB3.2,114730,4/9/86,M ,SALINITY,5.39,PPT
CB3.2,114544,3/26/86,M ,SALINITY,9.91,PPT
CB3.2,114544,3/26/86,M ,SALINITY,10.17,PPT
CB3.2,114544,3/26/86,B ,SALINITY,10.17,PPT
CB3.2,82999,8/13/86,M ,SALINITY,9.78,PPT
CB3.2,114730,4/9/86,M ,SALINITY,8.44,PPT
CB3.2,114730,4/9/86,S ,SALINITY,5.39,PPT
CB3.2,114544,3/26/86,M ,SALINITY,9.72,PPT
CB3.2,125799,9/19/07,M ,SALINITY,16.49,PPT
CB3.2,125799,9/19/07,M ,SALINITY,16.09,PPT
CB3.2,125799,9/19/07,B ,SALINITY,16.49,PPT
CB3.2,130478,3/21/08,M ,SALINITY,2.86,PPT
CB3.2,130478,3/21/08,M ,SALINITY,2.86,PPT
CB3.2,130478,3/21/08,S ,SALINITY,2.86,PPT
CB3.2,130478,3/21/08,M ,SALINITY,2.88,PPT
CB3.2,130478,3/21/08,M ,SALINITY,2.87,PPT
CB3.2,130478,3/21/08,AP,SALINITY,2.92,PPT
CB3.2,130478,3/21/08,M ,SALINITY,4.58,PPT
CB3.2,130478,3/21/08,M ,SALINITY,2.96,PPT
CB3.2,130478,3/21/08,BP,SALINITY,10.3,PPT
CB3.2,130478,3/21/08,M ,SALINITY,10.89,PPT
CB3.2,130478,3/21/08,M ,SALINITY,9.72,PPT
CB3.2,130478,3/21/08,B ,SALINITY,11.21,PPT
CB3.2,130977,4/16/08,S ,SALINITY,1.57,PPT
CB3.2,130977,4/16/08,AP,SALINITY,1.57,PPT
CB3.2,130977,4/16/08,M ,SALINITY,7.81,PPT
CB3.2,130977,4/16/08,M ,SALINITY,5.82,PPT
CB3.2,130977,4/16/08,M ,SALINITY,4.12,PPT
CB3.2,130977,4/16/08,M ,SALINITY,2.19,PPT
CB3.2,130977,4/16/08,M ,SALINITY,11.15,PPT
CB3.2,130977,4/16/08,M ,SALINITY,10.37,PPT
CB3.2,130977,4/16/08,BP,SALINITY,8.69,PPT
CB3.2,130977,4/16/08,M ,SALINITY,11.34,PPT
CB3.2,130977,4/16/08,M ,SALINITY,11.28,PPT
CB3.2,130977,4/16/08,B ,SALINITY,11.41,PPT
CB3.2,131386,4/30/08,S ,SALINITY,3.77,PPT
CB3.2,131386,4/30/08,AP,SALINITY,3.89,PPT
CB3.2,131386,4/30/08,M ,SALINITY,10.69,PPT
CB3.2,131386,4/30/08,M ,SALINITY,7.93,PPT
CB3.2,131386,4/30/08,M ,SALINITY,4.06,PPT
CB3.2,131386,4/30/08,M ,SALINITY,3.77,PPT
CB3.2,131386,4/30/08,M ,SALINITY,13.66,PPT
CB3.2,131386,4/30/08,BP,SALINITY,10.76,PPT
CB3.2,131386,4/30/08,B ,SALINITY,13.99,PPT
CB3.2,131386,4/30/08,M ,SALINITY,13.46,PPT
CB3.2,131386,4/30/08,M ,SALINITY,12.99,PPT
CB3.2,131762,5/16/08,M ,SALINITY,5.27,PPT
CB3.2,131386,4/30/08,M ,SALINITY,12.59,PPT
CB3.2,131762,5/16/08,M ,SALINITY,8.89,PPT
CB3.2,131762,5/16/08,M ,SALINITY,7.74,PPT
CB3.2,131762,5/16/08,M ,SALINITY,4.3,PPT
CB3.2,131762,5/16/08,M ,SALINITY,4.36,PPT
CB3.2,131762,5/16/08,S ,SALINITY,4.3,PPT
CB3.2,131762,5/16/08,M ,SALINITY,6.06,PPT
CB3.2,131762,5/16/08,AP,SALINITY,6.93,PPT
CB3.2,131762,5/16/08,M ,SALINITY,9.91,PPT
CB3.2,131762,5/16/08,M ,SALINITY,9.33,PPT
CB3.2,131762,5/16/08,BP,SALINITY,9.01,PPT
CB3.2,131762,5/16/08,B ,SALINITY,9.98,PPT
CB3.2,131992,5/29/08,S ,SALINITY,2.65,PPT
CB3.2,131992,5/29/08,M ,SALINITY,9.53,PPT
CB3.2,131992,5/29/08,M ,SALINITY,7.87,PPT
CB3.2,131992,5/29/08,M ,SALINITY,6.49,PPT
CB3.2,131992,5/29/08,M ,SALINITY,5.51,PPT
CB3.2,131992,5/29/08,M ,SALINITY,5.02,PPT
CB3.2,131992,5/29/08,M ,SALINITY,3.71,PPT
CB3.2,131992,5/29/08,AP,SALINITY,2.77,PPT
CB3.2,131992,5/29/08,M ,SALINITY,10.43,PPT
CB3.2,131992,5/29/08,M ,SALINITY,10.3,PPT
CB3.2,131992,5/29/08,BP,SALINITY,10.04,PPT
CB3.2,131992,5/29/08,B ,SALINITY,10.5,PPT
CB3.2,393069,9/16/15,M ,SALINITY,9.78,PPT
CB3.2,393069,9/16/15,M ,SALINITY,8.95,PPT
CB3.2,393069,9/16/15,M ,SALINITY,8.0,PPT
CB3.2,393069,9/16/15,BP,SALINITY,15.0,PPT
CB3.2,393069,9/16/15,B ,SALINITY,16.15,PPT
CB3.2,393069,9/16/15,AP,SALINITY,9.14,PPT
CB3.2,393069,9/16/15,M ,SALINITY,15.2,PPT
CB3.2,393069,9/16/15,M ,SALINITY,15.0,PPT
CB3.2,393069,9/16/15,M ,SALINITY,14.73,PPT
CB3.2,393069,9/16/15,M ,SALINITY,12.99,PPT
CB3.2,393069,9/16/15,S ,SALINITY,7.93,PPT
CB3.2,393069,9/16/15,M ,SALINITY,15.88,PPT
CB3.2,393094,10/7/15,M ,SALINITY,15.0,PPT
CB3.2,393094,10/7/15,M ,SALINITY,14.73,PPT
CB3.2,393094,10/7/15,M ,SALINITY,14.6,PPT
CB3.2,393094,10/7/15,M ,SALINITY,14.53,PPT
CB3.2,393094,10/7/15,M ,SALINITY,13.86,PPT
CB3.2,393094,10/7/15,B ,SALINITY,15.14,PPT
CB3.2,393094,10/7/15,AP,SALINITY,13.33,PPT
CB3.2,393094,10/7/15,M ,SALINITY,15.2,PPT
CB3.2,393094,10/7/15,M ,SALINITY,15.14,PPT
CB3.2,393094,10/7/15,M ,SALINITY,15.2,PPT
CB3.2,393094,10/7/15,M ,SALINITY,15.14,PPT
CB3.2,393094,10/7/15,S ,SALINITY,13.33,PPT
CB3.2,393094,10/7/15,M ,SALINITY,15.14,PPT
CB3.2,393095,10/21/15,M ,SALINITY,12.13,PPT
CB3.2,393095,10/21/15,M ,SALINITY,11.61,PPT
CB3.2,393095,10/21/15,M ,SALINITY,11.47,PPT
CB3.2,393095,10/21/15,BP,SALINITY,19.73,PPT
CB3.2,393095,10/21/15,B ,SALINITY,19.73,PPT
CB3.2,393095,10/21/15,AP,SALINITY,12.99,PPT
CB3.2,393095,10/21/15,M ,SALINITY,17.86,PPT
CB3.2,393095,10/21/15,M ,SALINITY,16.02,PPT
CB3.2,393095,10/21/15,M ,SALINITY,13.59,PPT
CB3.2,393095,10/21/15,M ,SALINITY,12.86,PPT
CB3.2,393095,10/21/15,S ,SALINITY,11.41,PPT
CB3.2,396643,8/14/13,M ,SALINITY,5.45,PPT
CB3.2,396643,8/14/13,M ,SALINITY,4.96,PPT
CB3.2,396643,8/14/13,M ,SALINITY,4.9,PPT
CB3.2,396643,8/14/13,M ,SALINITY,4.9,PPT
CB3.2,396643,8/14/13,BP,SALINITY,11.02,PPT
CB3.2,396643,8/14/13,B ,SALINITY,11.02,PPT
CB3.2,396643,8/14/13,AP,SALINITY,5.02,PPT
CB3.2,396644,8/28/13,M ,SALINITY,6.93,PPT
CB3.2,396644,8/28/13,M ,SALINITY,6.25,PPT
CB3.2,396644,8/28/13,M ,SALINITY,6.06,PPT
CB3.2,396643,8/14/13,S ,SALINITY,4.9,PPT
CB3.2,396643,8/14/13,M ,SALINITY,9.14,PPT
CB3.2,396643,8/14/13,M ,SALINITY,8.57,PPT
CB3.2,396643,8/14/13,M ,SALINITY,7.12,PPT
CB3.2,396644,8/28/13,M ,SALINITY,13.59,PPT
CB3.2,396644,8/28/13,M ,SALINITY,11.93,PPT
CB3.2,396644,8/28/13,M ,SALINITY,9.08,PPT
CB3.2,396644,8/28/13,M ,SALINITY,8.5,PPT
CB3.2,396644,8/28/13,M ,SALINITY,7.56,PPT
CB3.2,396683,9/18/13,M ,SALINITY,16.02,PPT
CB3.2,396683,9/18/13,M ,SALINITY,10.37,PPT
CB3.2,396683,9/18/13,M ,SALINITY,9.78,PPT
CB3.2,396683,9/18/13,BP,SALINITY,15.68,PPT
CB3.2,396683,9/18/13,B ,SALINITY,16.02,PPT
CB3.2,396683,9/18/13,M ,SALINITY,14.66,PPT
CB3.2,396683,9/18/13,M ,SALINITY,13.06,PPT
CB3.2,396683,9/18/13,AP,SALINITY,12.4,PPT
CB3.2,396683,9/18/13,M ,SALINITY,12.13,PPT
CB3.2,396683,9/18/13,M ,SALINITY,11.47,PPT
CB3.2,396683,9/18/13,M ,SALINITY,10.69,PPT
CB3.2,396705,10/15/13,BP,SALINITY,13.26,PPT
CB3.2,396705,10/15/13,B ,SALINITY,16.9,PPT
CB3.2,396705,10/15/13,AP,SALINITY,7.18,PPT
CB3.2,396683,9/18/13,S ,SALINITY,9.72,PPT
CB3.2,396705,10/15/13,M ,SALINITY,11.47,PPT
CB3.2,396705,10/15/13,M ,SALINITY,7.56,PPT
CB3.2,396705,10/15/13,S ,SALINITY,7.12,PPT
CB3.2,396705,10/15/13,M ,SALINITY,16.7,PPT
CB3.2,396705,10/15/13,M ,SALINITY,16.15,PPT
CB3.2,396705,10/15/13,M ,SALINITY,15.61,PPT
CB3.2,396705,10/15/13,M ,SALINITY,15.14,PPT
CB3.2,396727,11/21/13,M ,SALINITY,14.53,PPT
CB3.2,396727,11/21/13,AP,SALINITY,10.43,PPT
CB3.2,396727,11/21/13,M ,SALINITY,14.46,PPT
CB3.2,396727,11/21/13,M ,SALINITY,11.74,PPT
CB3.2,396727,11/21/13,M ,SALINITY,11.02,PPT
CB3.2,396727,11/21/13,M ,SALINITY,10.43,PPT
CB3.2,396705,10/15/13,M ,SALINITY,13.93,PPT
CB3.2,396705,10/15/13,M ,SALINITY,13.46,PPT
CB3.2,396727,11/21/13,BP,SALINITY,14.06,PPT
CB3.2,396727,11/21/13,B ,SALINITY,14.53,PPT
CB3.2,396727,11/21/13,M ,SALINITY,12.79,PPT
CB3.2,396727,11/21/13,M ,SALINITY,12.13,PPT
CB3.2,396727,11/21/13,S ,SALINITY,10.43,PPT
CB3.2,396727,11/21/13,M ,SALINITY,12.07,PPT
